Generation,Best Fitness,Mean Fitness,Std Dev,Transport Cost,Total y_m
18224,88631.09949966232,236827.44858399255,9565.393715554772,87411.09949966232,122
18225,88631.09949966232,237194.13338462764,11662.496077728512,87411.09949966232,122
18226,88631.09949966232,235362.07680619997,14784.020703990656,87411.09949966232,122
18227,88631.09949966232,236185.21621906955,11759.991032257307,87411.09949966232,122
18228,88631.09949966232,236609.24052699798,11648.451053750316,87411.09949966232,122
18229,88631.09949966232,236612.24503819388,11656.894181752625,87411.09949966232,122
18230,88631.09949966232,235660.96997966216,16109.655287929978,87411.09949966232,122
18231,88631.09949966232,236133.07445860238,14663.71333819716,87411.09949966232,122
18232,88631.09949966232,235736.3855826738,14671.2010145924,87411.09949966232,122
18233,88631.09949966232,235750.7859049717,14563.918714505771,87411.09949966232,122
18234,88631.09949966232,236320.41750788136,14732.657448511944,87411.09949966232,122
18235,88631.09949966232,236076.6359292323,16934.36687851714,87411.09949966232,122
18236,88631.09949966232,235956.53982633553,17052.09302918041,87411.09949966232,122
18237,88631.09949966232,236289.7323420663,13018.693880281335,87411.09949966232,122
18238,88631.09949966232,236536.11445816577,14756.587064191186,87411.09949966232,122
18239,88631.09949966232,236110.10301272332,16102.419879613619,87411.09949966232,122
18240,88631.09949966232,237062.23667888448,11633.919894033457,87411.09949966232,122
18241,88631.09949966232,237741.19403984243,9620.270753890061,87411.09949966232,122
18242,88631.09949966232,236727.46933270028,13310.628573195725,87411.09949966232,122
18243,88631.09949966232,235987.77945102644,14623.105808912587,87411.09949966232,122
18244,88631.09949966232,235635.1639731895,15878.700101880864,87411.09949966232,122
18245,88631.09949966232,236248.53536073127,17478.496626393116,87411.09949966232,122
18246,88631.09949966232,236525.0722965793,13154.707718819409,87411.09949966232,122
18247,88631.09949966232,237422.83357746058,9531.149016332449,87411.09949966232,122
18248,88631.09949966232,236836.65061324986,11597.58131847728,87411.09949966232,122
18249,88631.09949966232,235713.2996231267,13360.095880371304,87411.09949966232,122
18250,88631.09949966232,237102.4652527648,11919.255579157707,87411.09949966232,122
18251,88631.09949966232,237145.44400949075,11472.351247259008,87411.09949966232,122
18252,88631.09949966232,236638.62791801005,9604.767064896665,87411.09949966232,122
18253,88631.09949966232,236468.2393360459,11688.402995142244,87411.09949966232,122
18254,88631.09949966232,235274.9473551575,14886.601041673548,87411.09949966232,122
18255,88631.09949966232,235165.22773646345,16195.32861851504,87411.09949966232,122
18256,88631.09949966232,236558.17587431287,14947.42885456176,87411.09949966232,122
18257,88631.09949966232,235779.1480299393,17396.10514840345,87411.09949966232,122
18258,88631.09949966232,235567.47385779076,17188.99277644443,87411.09949966232,122
18259,88631.09949966232,237397.56457105064,9477.723788767024,87411.09949966232,122
18260,88631.09949966232,237289.8220081302,11500.332926870755,87411.09949966232,122
18261,88631.09949966232,236618.89959699236,11522.207108459876,87411.09949966232,122
18262,88631.09949966232,237157.49148954576,11714.73329726408,87411.09949966232,122
18263,88631.09949966232,236690.44433478932,11454.05386190187,87411.09949966232,122
18264,88631.09949966232,236579.34363074246,11483.26853681217,87411.09949966232,122
18265,88631.09949966232,236934.4191687438,11340.236399595198,87411.09949966232,122
18266,88631.09949966232,236594.53490205467,13171.543649480971,87411.09949966232,122
18267,88631.09949966232,237204.67703748078,11511.366636292256,87411.09949966232,122
18268,88631.09949966232,236208.65058763762,13349.76139909103,87411.09949966232,122
18269,88631.09949966232,236243.1713431764,11546.849424290574,87411.09949966232,122
18270,88631.09949966232,236701.3900940137,9791.36066165936,87411.09949966232,122
18271,88631.09949966232,236697.81615603867,9839.135665492504,87411.09949966232,122
18272,88631.09949966232,236586.77026136577,9628.62195987282,87411.09949966232,122
18273,88631.09949966232,236426.57275813867,11570.968262791048,87411.09949966232,122
18274,88631.09949966232,236780.70839845407,9592.465543891267,87411.09949966232,122
18275,88631.09949966232,237481.33357446498,9634.52828526049,87411.09949966232,122
18276,88631.09949966232,236729.1037036429,11500.788466350476,87411.09949966232,122
18277,88631.09949966232,236762.88943602936,9439.752794472888,87411.09949966232,122
18278,88631.09949966232,236672.41360108333,9403.067829970489,87411.09949966232,122
18279,88631.09949966232,236933.3755721405,9416.406753950125,87411.09949966232,122
18280,88631.09949966232,237183.89955314487,9586.38159120226,87411.09949966232,122
18281,88631.09949966232,236291.86188095665,13316.17381489791,87411.09949966232,122
18282,88631.09949966232,235488.03377110607,17410.08855396612,87411.09949966232,122
18283,88631.09949966232,235561.39030879736,18513.26405961868,87411.09949966232,122
18284,88631.09949966232,235785.30655759276,18279.862372669086,87411.09949966232,122
18285,88631.09949966232,235851.2813045566,17274.178756369318,87411.09949966232,122
18286,88631.09949966232,236331.66401369844,16105.145662964163,87411.09949966232,122
18287,88631.09949966232,235750.75489268143,15010.44350983718,87411.09949966232,122
18288,88631.09949966232,235488.52692475007,13169.162137826776,87411.09949966232,122
18289,88631.09949966232,236401.31553635112,11405.483698520064,87411.09949966232,122
18290,88631.09949966232,237031.7026375911,9701.217361435227,87411.09949966232,122
18291,88631.09949966232,236721.92946879612,11576.710340217402,87411.09949966232,122
18292,88631.09949966232,237537.29226470916,9790.261577902771,87411.09949966232,122
18293,88631.09949966232,236996.29805007594,9518.87523769089,87411.09949966232,122
18294,88631.09949966232,236602.7704256517,9623.84563974321,87411.09949966232,122
18295,88631.09949966232,236601.04123490505,9534.699151676732,87411.09949966232,122
18296,88631.09949966232,236955.96062349607,9860.297001700266,87411.09949966232,122
18297,88631.09949966232,236496.27790675385,9860.032649836658,87411.09949966232,122
18298,88631.09949966232,236662.20115401418,9871.613860363103,87411.09949966232,122
18299,88631.09949966232,236307.46796419716,9379.303905603565,87411.09949966232,122
18300,88631.09949966232,236602.91925944365,11677.543698216085,87411.09949966232,122
18301,88631.09949966232,235935.18173393153,13474.402667332557,87411.09949966232,122
18302,88631.09949966232,235112.224075727,17604.76232337409,87411.09949966232,122
18303,88631.09949966232,236147.13717294994,13386.28613269544,87411.09949966232,122
18304,88631.09949966232,236175.58229732313,11479.855487897465,87411.09949966232,122
18305,88631.09949966232,235736.583422583,13386.705892169188,87411.09949966232,122
18306,88631.09949966232,236491.18404075658,13484.591684633178,87411.09949966232,122
18307,88631.09949966232,235190.49371822996,17402.092666275392,87411.09949966232,122
18308,88631.09949966232,235755.3997829064,15974.966422772877,87411.09949966232,122
18309,88631.09949966232,235677.29114522893,17057.92428725664,87411.09949966232,122
18310,88631.09949966232,236022.96671406346,15733.655902513541,87411.09949966232,122
18311,88631.09949966232,235367.65961547237,16869.6616569445,87411.09949966232,122
18312,88631.09949966232,235556.89385226992,15781.147719089598,87411.09949966232,122
18313,88631.09949966232,236233.4311481611,14724.320961197516,87411.09949966232,122
18314,88631.09949966232,236670.34024954645,9719.372401185648,87411.09949966232,122
18315,88631.09949966232,236500.24548074926,11531.95397936858,87411.09949966232,122
18316,88631.09949966232,237404.41698884458,9609.603246568216,87411.09949966232,122
18317,88631.09949966232,236854.51217822672,11514.07930105284,87411.09949966232,122
18318,88631.09949966232,237340.17456826125,9234.969962006342,87411.09949966232,122
18319,88631.09949966232,236917.00405916595,11428.117448464354,87411.09949966232,122
18320,88631.09949966232,237049.85261071252,11583.247231451161,87411.09949966232,122
18321,88631.09949966232,236869.23029454926,9555.731017869028,87411.09949966232,122
18322,88631.09949966232,236319.30102640565,14796.169900937086,87411.09949966232,122
18323,88631.09949966232,236097.4415094137,14703.761785789035,87411.09949966232,122
18324,88631.09949966232,236283.0856974789,11452.177818492359,87411.09949966232,122
18325,88631.09949966232,235215.27037806233,17118.70115886415,87411.09949966232,122
18326,88631.09949966232,236783.86148142512,14357.143733628052,87411.09949966232,122
18327,88631.09949966232,237136.97731401693,12876.213526234076,87411.09949966232,122
18328,88631.09949966232,236506.47760408724,13247.021271910622,87411.09949966232,122
18329,88631.09949966232,237130.14810472864,11754.076822359408,87411.09949966232,122
18330,88631.09949966232,236836.23939702872,13427.658589550088,87411.09949966232,122
18331,88631.09949966232,236412.3768761303,14687.38278836528,87411.09949966232,122
18332,88631.09949966232,236148.29946464504,13053.397059582052,87411.09949966232,122
18333,88631.09949966232,236324.8479697235,13412.81571970569,87411.09949966232,122
18334,88631.09949966232,235594.43035522138,14729.816154474607,87411.09949966232,122
18335,88631.09949966232,236968.37242345937,9467.12188770932,87411.09949966232,122
18336,88631.09949966232,236885.90160240256,11653.071304539048,87411.09949966232,122
18337,88631.09949966232,236604.8601129724,11528.05787846999,87411.09949966232,122
18338,88631.09949966232,236281.01935410974,13461.524168044982,87411.09949966232,122
18339,88631.09949966232,236721.31832403297,11535.689879751495,87411.09949966232,122
18340,88631.09949966232,237368.37969865068,9386.691825606753,87411.09949966232,122
18341,88631.09949966232,237701.6954910602,9567.694668064189,87411.09949966232,122
18342,88631.09949966232,236776.3580846133,11662.388065038329,87411.09949966232,122
18343,88631.09949966232,237547.1207747692,9480.926442375798,87411.09949966232,122
18344,88631.09949966232,237315.56917927362,11629.957259373447,87411.09949966232,122
18345,88631.09949966232,237213.8472987823,9428.105234452418,87411.09949966232,122
18346,88631.09949966232,237225.2237922977,11530.134788784515,87411.09949966232,122
18347,88631.09949966232,237723.65619311918,9377.888343902128,87411.09949966232,122
18348,88631.09949966232,237426.88927048273,9413.751527294417,87411.09949966232,122
18349,88631.09949966232,237125.6408488502,11490.111580287718,87411.09949966232,122
18350,88631.09949966232,236423.34800765332,11488.429101584159,87411.09949966232,122
18351,88631.09949966232,236555.66394481782,11411.143068536623,87411.09949966232,122
18352,88631.09949966232,236877.49145896194,9695.565112732313,87411.09949966232,122
18353,88631.09949966232,237323.63316684135,9567.268586493286,87411.09949966232,122
18354,88631.09949966232,236262.450104491,11542.654899720663,87411.09949966232,122
18355,88631.09949966232,236125.5525704773,14836.764150834648,87411.09949966232,122
18356,88631.09949966232,235543.2624552052,17486.986847990484,87411.09949966232,122
18357,88631.09949966232,235711.48134834273,16182.236240591716,87411.09949966232,122
18358,88631.09949966232,236614.07591782612,15057.530129550845,87411.09949966232,122
18359,88631.09949966232,235798.27622516835,13404.833768946617,87411.09949966232,122
18360,88631.09949966232,236508.6684723188,11642.566443970323,87411.09949966232,122
18361,88631.09949966232,236649.56417561276,11420.93623805385,87411.09949966232,122
18362,88631.09949966232,236041.53374065456,11247.029184493967,87411.09949966232,122
18363,88631.09949966232,235884.59007154327,11606.880958226444,87411.09949966232,122
18364,88631.09949966232,237234.73990643973,9883.527865108977,87411.09949966232,122
18365,88631.09949966232,237289.6877070799,9576.56485265995,87411.09949966232,122
18366,88631.09949966232,237094.5219915161,11547.780945546692,87411.09949966232,122
18367,88631.09949966232,237288.78825132592,9449.235285112103,87411.09949966232,122
18368,88631.09949966232,236350.22323224432,11693.916530485481,87411.09949966232,122
18369,88631.09949966232,236523.5913578797,14913.280635425732,87411.09949966232,122
18370,88631.09949966232,235724.53635853855,16141.851494685818,87411.09949966232,122
18371,88631.09949966232,236130.41117535078,11623.527953185514,87411.09949966232,122
18372,88631.09949966232,237342.46231438013,9935.053085395935,87411.09949966232,122
18373,88631.09949966232,237381.13873206472,9584.942038992527,87411.09949966232,122
18374,88631.09949966232,236989.82595040603,9908.315163641604,87411.09949966232,122
18375,88631.09949966232,236653.34665089982,9917.556543785979,87411.09949966232,122
18376,88631.09949966232,236676.9668610819,9935.72392136194,87411.09949966232,122
18377,88631.09949966232,236889.4403934074,11454.388556692196,87411.09949966232,122
18378,88631.09949966232,236678.7092279861,11608.408002230868,87411.09949966232,122
18379,88631.09949966232,236537.19131862026,9549.64689772832,87411.09949966232,122
18380,88631.09949966232,236066.16598275094,13449.817489794934,87411.09949966232,122
18381,88631.09949966232,234859.80642872571,17423.834537386367,87411.09949966232,122
18382,88631.09949966232,235958.09574955836,14702.601767793474,87411.09949966232,122
18383,88631.09949966232,236298.56181829257,14439.225916179288,87411.09949966232,122
18384,88631.09949966232,236108.33221435308,19545.539683920637,87411.09949966232,122
18385,88631.09949966232,236001.56519700147,17301.714507700995,87411.09949966232,122
18386,88631.09949966232,236311.81077278598,13035.75926405671,87411.09949966232,122
18387,88631.09949966232,236524.54837678056,13101.972875443049,87411.09949966232,122
18388,88631.09949966232,236272.81172426874,11371.684911473812,87411.09949966232,122
18389,88631.09949966232,235230.65342117698,14676.492557022133,87411.09949966232,122
18390,88631.09949966232,236029.23676745177,14788.462592326618,87411.09949966232,122
18391,88631.09949966232,236849.28753969813,11754.889806918009,87411.09949966232,122
18392,88631.09949966232,237281.19486055936,9895.113926924056,87411.09949966232,122
18393,88631.09949966232,236768.06667929047,11749.953617789257,87411.09949966232,122
18394,88631.09949966232,236534.61598770088,11701.38995020315,87411.09949966232,122
18395,88631.09949966232,236871.78768854306,11545.517796921149,87411.09949966232,122
18396,88631.09949966232,237181.9826771899,9599.06228926899,87411.09949966232,122
18397,88631.09949966232,236754.79678779424,11450.289439390303,87411.09949966232,122
18398,88631.09949966232,235621.16192846067,17264.082345134375,87411.09949966232,122
18399,88631.09949966232,236393.91298064674,13220.521275429262,87411.09949966232,122
18400,88631.09949966232,236121.40455349535,13366.817021991978,87411.09949966232,122
18401,88631.09949966232,237288.80748170466,11506.975986562878,87411.09949966232,122
18402,88631.09949966232,237506.4575158397,11421.909696119461,87411.09949966232,122
18403,88631.09949966232,235929.1239571365,15727.319764581916,87411.09949966232,122
18404,88631.09949966232,236889.47393345754,11597.211348511682,87411.09949966232,122
18405,88631.09949966232,236158.0720194623,13212.404036814107,87411.09949966232,122
18406,88631.09949966232,236479.79364204605,13224.253177840563,87411.09949966232,122
18407,88631.09949966232,237193.75903009652,13189.728028627467,87411.09949966232,122
18408,88631.09949966232,236731.83437545825,12904.918475117987,87411.09949966232,122
18409,88631.09949966232,235953.39610899755,14151.241167492844,87411.09949966232,122
18410,88631.09949966232,236283.70473251978,14698.782992907185,87411.09949966232,122
18411,88631.09949966232,235347.8893201136,17230.804456214843,87411.09949966232,122
18412,88631.09949966232,236139.59448309243,16178.816387435545,87411.09949966232,122
18413,88631.09949966232,236285.2417836466,16201.969724063907,87411.09949966232,122
18414,88631.09949966232,236379.8157467525,14544.25077382282,87411.09949966232,122
18415,88631.09949966232,237040.4604656682,11569.216089606074,87411.09949966232,122
18416,88631.09949966232,236259.12162172265,16031.875525340049,87411.09949966232,122
18417,88631.09949966232,236297.10345086528,14513.08990654022,87411.09949966232,122
18418,88631.09949966232,236899.27272761604,12975.85076278044,87411.09949966232,122
18419,88631.09949966232,235828.66231368534,16932.776283341536,87411.09949966232,122
18420,88631.09949966232,235945.48840725565,14814.791242469097,87411.09949966232,122
18421,88631.09949966232,237286.73064970507,9403.907621239414,87411.09949966232,122
18422,88631.09949966232,236639.42448529135,13332.690056084037,87411.09949966232,122
18423,88631.09949966232,236736.536487996,9450.733793037525,87411.09949966232,122
18424,88631.09949966232,237093.99224802054,9544.628758895264,87411.09949966232,122
18425,88631.09949966232,237530.2637064974,9426.576173212998,87411.09949966232,122
18426,88631.09949966232,236714.56290077046,11455.094674162649,87411.09949966232,122
18427,88631.09949966232,236778.14817930796,11587.287472238972,87411.09949966232,122
18428,88631.09949966232,236787.05784225295,11920.673176377437,87411.09949966232,122
18429,88631.09949966232,235865.34496376806,14602.964256336501,87411.09949966232,122
18430,88631.09949966232,235869.6437867125,16167.844236515539,87411.09949966232,122
18431,88631.09949966232,236173.6457502168,13329.895264296583,87411.09949966232,122
18432,88631.09949966232,236516.79131462533,11735.97836555561,87411.09949966232,122
18433,88631.09949966232,236700.942402893,11593.57071613273,87411.09949966232,122
18434,88631.09949966232,236354.29048767776,14787.734203559234,87411.09949966232,122
18435,88631.09949966232,235977.24983142305,14909.046798409341,87411.09949966232,122
18436,88631.09949966232,235839.02036880713,17602.81505927566,87411.09949966232,122
18437,88631.09949966232,236245.0460181101,13521.59092958582,87411.09949966232,122
18438,88631.09949966232,236137.9191437048,15087.11819955866,87411.09949966232,122
18439,88631.09949966232,235482.42050087667,16169.155954578542,87411.09949966232,122
18440,88631.09949966232,236410.2910908657,15062.578180667842,87411.09949966232,122
18441,88631.09949966232,236743.62667543726,11807.195062903846,87411.09949966232,122
18442,88631.09949966232,236985.7028938212,9829.173670572018,87411.09949966232,122
18443,88631.09949966232,237263.1566650634,9790.027927795516,87411.09949966232,122
18444,88631.09949966232,237080.30011408177,9583.600904945268,87411.09949966232,122
18445,88631.09949966232,237457.818796689,11555.161478726694,87411.09949966232,122
18446,88631.09949966232,236649.05690584314,11671.232935837617,87411.09949966232,122
18447,88631.09949966232,236652.79988502862,9404.33354937975,87411.09949966232,122
18448,88631.09949966232,236873.1013500884,9612.33326222924,87411.09949966232,122
18449,88631.09949966232,236260.5013033296,11580.367242602544,87411.09949966232,122
18450,88631.09949966232,236496.93570506937,11593.11497185515,87411.09949966232,122
18451,88631.09949966232,236923.9173018428,11467.099113903452,87411.09949966232,122
18452,88631.09949966232,236682.78811917314,9498.837618462998,87411.09949966232,122
18453,88631.09949966232,236895.72865815347,9534.160712878798,87411.09949966232,122
18454,88631.09949966232,236171.85769640986,11526.8414064991,87411.09949966232,122
18455,88631.09949966232,236791.21780760528,9587.248582910768,87411.09949966232,122
18456,88631.09949966232,237241.24996705662,9827.150247508871,87411.09949966232,122
18457,88631.09949966232,235984.90241173588,9421.967933148906,87411.09949966232,122
18458,88631.09949966232,236030.3560251359,13199.954302238539,87411.09949966232,122
18459,88631.09949966232,236173.26389532193,13179.096141482249,87411.09949966232,122
18460,88631.09949966232,236436.75587272304,11657.997702413772,87411.09949966232,122
18461,88631.09949966232,236257.7791692205,13399.556016788778,87411.09949966232,122
18462,88631.09949966232,236560.7290355556,11686.276225366393,87411.09949966232,122
18463,88631.09949966232,236856.7488773324,9618.25847502346,87411.09949966232,122
18464,88631.09949966232,236355.4460899549,9673.90915636486,87411.09949966232,122
18465,88631.09949966232,236795.1518699743,9822.262093914886,87411.09949966232,122
18466,88631.09949966232,236974.0221807035,9773.458472065191,87411.09949966232,122
18467,88631.09949966232,237163.5517874348,11397.123418425357,87411.09949966232,122
18468,88631.09949966232,237640.04219624103,11498.103400762033,87411.09949966232,122
18469,88631.09949966232,236407.11743127607,13167.476280917033,87411.09949966232,122
18470,88631.09949966232,236305.48208072744,11537.271422127636,87411.09949966232,122
18471,88631.09949966232,236360.68342783905,13413.268403693037,87411.09949966232,122
18472,88631.09949966232,236510.25622372955,14978.506134119769,87411.09949966232,122
18473,88631.09949966232,236788.58098326446,9436.713354665813,87411.09949966232,122
18474,88631.09949966232,236838.52920059627,11660.808988081888,87411.09949966232,122
18475,88631.09949966232,236126.57275620135,13418.150765739441,87411.09949966232,122
18476,88631.09949966232,237061.84385551864,9662.635724213891,87411.09949966232,122
18477,88631.09949966232,236504.04863625133,11763.540805624769,87411.09949966232,122
18478,88631.09949966232,236681.21365093451,11812.596208475683,87411.09949966232,122
18479,88631.09949966232,236090.3094126064,16054.964718591627,87411.09949966232,122
18480,88631.09949966232,235278.91977271574,17440.986648096692,87411.09949966232,122
18481,88631.09949966232,234971.09584151677,18365.67859293135,87411.09949966232,122
18482,88631.09949966232,235424.64668852353,15845.74281985151,87411.09949966232,122
18483,88631.09949966232,235627.93728350993,17287.891226543936,87411.09949966232,122
18484,88631.09949966232,236129.87311783788,16167.419516580103,87411.09949966232,122
18485,88631.09949966232,235599.5072425291,14688.450815706801,87411.09949966232,122
18486,88631.09949966232,236467.60712591035,11749.65199193335,87411.09949966232,122
18487,88631.09949966232,236050.97024037407,13417.928028432707,87411.09949966232,122
18488,88631.09949966232,236392.8463540371,11719.34936001376,87411.09949966232,122
18489,88631.09949966232,236713.08146485634,9741.094760594497,87411.09949966232,122
18490,88631.09949966232,236706.5365743313,11815.41029147181,87411.09949966232,122
18491,88631.09949966232,236703.03802304046,9553.725103652154,87411.09949966232,122
18492,88631.09949966232,236685.38172788787,11673.242617801712,87411.09949966232,122
18493,88631.09949966232,236318.44703247125,11689.789864409668,87411.09949966232,122
18494,88631.09949966232,237144.9097601395,9709.8751370279,87411.09949966232,122
18495,88631.09949966232,237243.0468823958,11779.159841542107,87411.09949966232,122
18496,88631.09949966232,236730.37337683246,11472.697678573833,87411.09949966232,122
18497,88631.09949966232,236492.31111826177,11338.166692782335,87411.09949966232,122
18498,88631.09949966232,236482.04769557793,13173.104440604075,87411.09949966232,122
18499,88631.09949966232,236872.08311935843,11398.187290665788,87411.09949966232,122
18500,88631.09949966232,236765.14131888945,11789.180863880754,87411.09949966232,122
18501,88631.09949966232,237689.26587209696,9547.006692794626,87411.09949966232,122
18502,88631.09949966232,236903.73541711713,11455.252202768072,87411.09949966232,122
18503,88631.09949966232,237035.4866875471,11707.708544724574,87411.09949966232,122
18504,88631.09949966232,236316.92494085978,11420.728975090415,87411.09949966232,122
18505,88631.09949966232,236879.50654966928,9311.61370871818,87411.09949966232,122
18506,88631.09949966232,237283.9207458086,9732.499333089587,87411.09949966232,122
18507,88631.09949966232,236319.45234411827,11713.636346033984,87411.09949966232,122
18508,88631.09949966232,236354.37441481542,11475.294360735903,87411.09949966232,122
18509,88631.09949966232,235631.81787709575,13438.711972055979,87411.09949966232,122
18510,88631.09949966232,235878.33979756085,11500.756268111647,87411.09949966232,122
18511,88631.09949966232,236050.7324925187,11723.165266420025,87411.09949966232,122
18512,88631.09949966232,236241.66917684968,11403.115970851593,87411.09949966232,122
18513,88631.09949966232,236382.6067308702,13044.645339332723,87411.09949966232,122
18514,88631.09949966232,236663.39379111433,11655.534093252794,87411.09949966232,122
18515,88631.09949966232,236990.46808263505,11542.814469059495,87411.09949966232,122
18516,88631.09949966232,237228.18608771724,11457.787749990286,87411.09949966232,122
18517,88631.09949966232,237412.95533629644,9697.955864615675,87411.09949966232,122
18518,88631.09949966232,237214.89070494781,9481.857293995703,87411.09949966232,122
18519,88631.09949966232,236502.65509861516,11698.303704723261,87411.09949966232,122
18520,88631.09949966232,237021.03200165936,11820.615661801885,87411.09949966232,122
18521,88631.09949966232,237146.69081020943,9656.205433134328,87411.09949966232,122
18522,88631.09949966232,236684.8935582651,9655.798682698914,87411.09949966232,122
18523,88631.09949966232,237030.29085470975,13309.896689800009,87411.09949966232,122
18524,88631.09949966232,236096.2304610906,14715.422290731773,87411.09949966232,122
18525,88631.09949966232,236228.69574141855,13254.526302843346,87411.09949966232,122
18526,88631.09949966232,236785.02108163876,13184.950944156692,87411.09949966232,122
18527,88631.09949966232,237356.6464718368,11453.105309010532,87411.09949966232,122
18528,88631.09949966232,236575.70077111822,12946.388739397165,87411.09949966232,122
18529,88631.09949966232,236228.35675539105,16225.370337374703,87411.09949966232,122
18530,88631.09949966232,236527.48303717494,16213.145322463544,87411.09949966232,122
18531,88631.09949966232,234799.38326696772,21558.771646740195,87411.09949966232,122
18532,88631.09949966232,237267.54748244674,13292.970339206755,87411.09949966232,122
18533,88631.09949966232,236990.63532097792,9735.282440081943,87411.09949966232,122
18534,88631.09949966232,237083.61411768862,11645.753424725435,87411.09949966232,122
18535,88631.09949966232,236845.16265764664,9481.030485480314,87411.09949966232,122
18536,88631.09949966232,236797.59025269342,11761.038905777334,87411.09949966232,122
18537,88631.09949966232,237134.61214651883,9775.007086024676,87411.09949966232,122
18538,88631.09949966232,236850.00029254187,11794.336211555394,87411.09949966232,122
18539,88631.09949966232,237106.52853058456,9738.332705165783,87411.09949966232,122
18540,88631.09949966232,236221.43811755304,9724.25159445345,87411.09949966232,122
18541,88631.09949966232,236341.78989390904,9568.470238856,87411.09949966232,122
18542,88631.09949966232,236287.02216156793,9623.914002037418,87411.09949966232,122
18543,88631.09949966232,236603.08462767844,9785.142445953132,87411.09949966232,122
18544,88631.09949966232,236375.93236753222,11661.56157534829,87411.09949966232,122
18545,88631.09949966232,236397.23989816036,11430.19302215344,87411.09949966232,122
18546,88631.09949966232,237395.6285337296,11583.81179087304,87411.09949966232,122
18547,88631.09949966232,236841.73064969754,9529.767153824589,87411.09949966232,122
18548,88631.09949966232,236620.66563959897,11566.129730157001,87411.09949966232,122
18549,88631.09949966232,236125.36185520556,13237.553214694017,87411.09949966232,122
18550,88631.09949966232,237037.06978262405,13376.865301444057,87411.09949966232,122
18551,88631.09949966232,237074.0263712437,9435.54993632332,87411.09949966232,122
18552,88631.09949966232,236910.55113318373,9473.12626248648,87411.09949966232,122
18553,88631.09949966232,236976.5124827838,11768.236314085683,87411.09949966232,122
18554,88631.09949966232,236702.9990447345,11576.373985094395,87411.09949966232,122
18555,88631.09949966232,236013.24751000607,16189.898990686994,87411.09949966232,122
18556,88631.09949966232,236022.2635665232,13355.840481141764,87411.09949966232,122
18557,88631.09949966232,235324.56636174247,17327.55075760616,87411.09949966232,122
18558,88631.09949966232,235470.74849609914,17329.656765821685,87411.09949966232,122
18559,88631.09949966232,236194.58964100794,14711.35170099545,87411.09949966232,122
18560,88631.09949966232,235827.75295197224,16080.018268919504,87411.09949966232,122
18561,88631.09949966232,235929.09005361525,11584.869601928063,87411.09949966232,122
18562,88631.09949966232,236421.9689905624,9934.220048157793,87411.09949966232,122
18563,88631.09949966232,236723.9242367191,9709.910133743488,87411.09949966232,122
18564,88631.09949966232,236907.68409831496,9873.670780472137,87411.09949966232,122
18565,88631.09949966232,236468.93097317242,9477.395162972422,87411.09949966232,122
18566,88631.09949966232,236703.69051719847,9851.844655281924,87411.09949966232,122
18567,88631.09949966232,237179.1876276979,9833.892982831558,87411.09949966232,122
18568,88631.09949966232,237279.8770140127,9577.69703892277,87411.09949966232,122
18569,88631.09949966232,237496.7067022504,9566.41922007023,87411.09949966232,122
18570,88631.09949966232,236627.15100056012,11489.114977217632,87411.09949966232,122
18571,88631.09949966232,236572.9508821119,11246.283450416286,87411.09949966232,122
18572,88631.09949966232,237084.76609652422,9655.831256737483,87411.09949966232,122
18573,88631.09949966232,236750.2179412471,11927.254793393307,87411.09949966232,122
18574,88631.09949966232,236437.36748520666,14854.000664377623,87411.09949966232,122
18575,88631.09949966232,235783.01672509318,16259.175412241764,87411.09949966232,122
18576,88631.09949966232,236724.42100691627,13306.35767001255,87411.09949966232,122
18577,88631.09949966232,237346.39170369654,9630.243765889581,87411.09949966232,122
18578,88631.09949966232,237121.14237595684,11676.805885676802,87411.09949966232,122
18579,88631.09949966232,236345.81505596827,11682.726071275813,87411.09949966232,122
18580,88631.09949966232,236526.10886887842,11545.643733378174,87411.09949966232,122
18581,88631.09949966232,236870.9612694978,11843.409032678217,87411.09949966232,122
18582,88631.09949966232,236417.34975496258,13472.361357101,87411.09949966232,122
18583,88631.09949966232,236303.75308959186,13351.729842041452,87411.09949966232,122
18584,88631.09949966232,235716.99486369127,14895.296961171713,87411.09949966232,122
18585,88631.09949966232,235040.88431715695,14981.084036592812,87411.09949966232,122
18586,88631.09949966232,236055.64165882787,11669.398858775648,87411.09949966232,122
18587,88631.09949966232,236275.4139979241,13633.272205841324,87411.09949966232,122
18588,88631.09949966232,236384.07180975357,14990.70057780446,87411.09949966232,122
18589,88631.09949966232,235864.58866840345,14809.171535126376,87411.09949966232,122
18590,88631.09949966232,236655.40962002176,11651.51220707454,87411.09949966232,122
18591,88631.09949966232,236797.94036055397,9896.287955775173,87411.09949966232,122
18592,88631.09949966232,236832.62771729464,9660.365234386902,87411.09949966232,122
18593,88631.09949966232,236284.24860034208,13273.583589356222,87411.09949966232,122
18594,88631.09949966232,236260.30363052344,13334.662966628552,87411.09949966232,122
18595,88571.42144919588,235469.07099020208,13389.57315954841,87351.42144919588,122
18596,88571.42144919588,235722.36976372128,9569.762381187116,87351.42144919588,122
18597,88571.42144919588,236468.91721992183,11800.045674374365,87351.42144919588,122
18598,88571.42144919588,237431.41914373724,9913.604356118403,87351.42144919588,122
18599,88571.42144919588,237350.88895178706,9739.165293196647,87351.42144919588,122
18600,88571.42144919588,237666.20245182264,9824.389076866428,87351.42144919588,122
